trader,num_return_days,avg_equity,max_net_deposit,is_kept,pos_day_ratio,avg_gain,avg_loss,payoff_ratio,mean_return,std_return,skew_return,kurtosis_excess,p1_return,p5_return,p95_return,p99_return,tail_avg_5pct,max_drawdown_synth,worst_5d_return,worst_10d_return,acf1_return,acf1_abs_return,ret_prev_equity_corr,mean_return_big_equity,mean_return_small_equity,num_active_days,active_day_ratio,max_gap_calendar_days
0x09d4a4714ed985aa925b3ef4984617eadd537bd1,16,26867.9822558235,463350.7500000000,0,0.0625000000,1.0000000000,,,0.0625000000,0.2500000000,3.5000000000,10.1875000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0625000000,,1,0.0625000000,61
0x0a04907422c1c70d26df8770bff1b17743d65cf1,41,8522.1864041667,11585.3200000000,1,0.0975609756,0.2747513321,,,0.0268050080,0.1561831705,6.0441201429,34.6888829961,0.0000000000,0.0000000000,0.0193548514,0.0684560572,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0301838651,-0.0301838651,-0.2214823408,0.0033187699,0.0599620501,4,0.0975609756,1
0x0a183be6a9e3652c1a6c8fdd82a82c0fae6b4c5a,148,49195.6039366443,44620.0900000000,1,0.4189189189,0.0571166217,-0.0448820363,1.2725942589,0.0030025003,0.0729497659,2.0781616640,11.9974363794,-0.1470853760,-0.1095821636,0.1021973732,0.1799901562,-0.1384926267,0.6358714036,-0.3500871891,-0.4593495274,-0.0349885951,0.1821209680,0.0545532705,-0.0008654792,0.0075530644,131,0.8851351351,9
0x0a422c8e4f3ec7a1edacea711eabd8185fd2d457,50,17509.1511536863,12304.6900000000,1,0.5400000000,0.0203204322,-0.0073201217,2.7759691645,0.0076057774,0.0307460040,3.2882608066,11.6008038363,-0.0302938923,-0.0208934781,0.0377545838,0.1379655484,-0.0258048927,0.0706991984,-0.0542462062,-0.0726010569,0.5579707892,0.6428974371,-0.5242260780,-0.0015969901,0.0175754421,50,1.0000000000,6
0x0a8817c801b0801c2f2acfc8778a7cd807161e07,154,22163.3345463806,15300.0000000000,1,0.5779220779,0.2615315238,-0.1987980959,1.3155635250,0.0672365544,0.3267826165,0.5392189077,1.5104747763,-0.6916173458,-0.4435278671,0.7621215086,1.0000000000,-0.6096565247,0.9786540388,-1.2815051944,-1.5457383811,-0.1536619806,0.0528842764,-0.1310024752,0.0443129113,0.0907634514,154,1.0000000000,6
0x0a88fe672595ac29f214e0e1de712ec58abb525b,172,3063.7209266301,2912.7000000000,1,0.4418604651,0.0097172220,-0.0639242954,0.1520114056,0.0028070447,0.0171325210,-1.1884521378,38.4082309746,-0.0521019554,0.0000000000,0.0182201811,0.0465749780,-0.0319621477,0.1369439696,-0.1288045940,-0.1188881438,-0.2023170253,0.2463360113,-0.1013366801,0.0025884387,0.0030414536,80,0.4651162791,7
0x0a9710df5efadbc5c1547783bdc7bf1e404b7f39,24,7023.3431900000,12500.0100000000,0,0.1666666667,0.0254269775,-0.0116387849,2.1846762994,0.0037528802,0.0116914573,2.3197250506,4.7785534345,-0.0116387849,0.0000000000,0.0229006866,0.0281794076,-0.0116387849,0.0116387849,0.0000000000,0.0000000000,0.1612224439,0.5561074178,-0.6566036434,0.0000000000,0.0180138250,5,0.2083333333,1
0x0ac58bd133e96a6423f300a583e3f8f7811eaf21,131,18481.5658436439,24931.8800000000,1,0.4580152672,0.0317401670,-0.0209974292,1.5116215753,0.0054011951,0.0557875780,6.1112143011,56.3054219035,-0.0716371862,-0.0361585733,0.0580025983,0.0890343591,-0.0756386958,0.2073920082,-0.1950755466,-0.1967874462,0.0293556036,0.0365872270,0.1335255857,0.0065677140,0.0042167297,117,0.8931297710,20
0x0ac8438dc74f9c038de8700bd71530e44ffedf54,75,2000.0297663026,1999.9800000000,1,0.0133333333,0.0000502948,,,0.0000006706,0.0000058075,8.4293139302,69.0400000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0136986301,-0.0136986301,-0.2324952775,0.0000000000,0.0000033530,1,0.0133333333,40
0x0aebaf5e3d4207d71474cfa3f654ec0743183619,125,14253.7010254841,3289.1900000000,1,0.3120000000,0.0382420937,-0.0386184045,0.9902556615,-0.0056784592,0.0632158779,-1.4519881302,19.5584556422,-0.1885271099,-0.0711265404,0.0679610417,0.1244834379,-0.1689191534,0.7193140058,-0.4678399003,-0.4948900401,-0.1140011477,0.1566090996,-0.1642788927,-0.0124291878,0.0023750416,96,0.7680000000,29
0x0af66f3571761d7196b713ff881609d7e7456fe1,172,136444.0035263353,42163.6600000000,1,0.4825581395,0.0520662282,-0.0351152682,1.4827233539,0.0069548725,0.0870995566,3.8721705219,25.9782704440,-0.2076529541,-0.0883364143,0.1047617873,0.2071690788,-0.1391137775,0.4637270073,-0.3622497966,-0.3528202233,0.0789433274,0.1973520316,-0.1057062069,-0.0000417866,0.0141161589,172,1.0000000000,6
0x0af94ca619cd5b18ba72aa1244bfaa8bcb1babd3,172,14648.3483983237,7834.3900000000,1,0.4767441860,0.0551570134,-0.0542818120,1.0161232888,-0.0021074883,0.0768242985,-0.4731611843,3.1610434345,-0.2516282095,-0.1258873526,0.1092798316,0.1952710181,-0.2017799367,0.7797267352,-0.5753455644,-0.5888325290,-0.1179565108,0.1265266087,-0.0733364924,-0.0061668246,0.0020473618,172,1.0000000000,6
0x0b31629b4f09186cce035a77e95023d94da78cf3,17,20840.4175455556,20211.6000000000,0,0.1176470588,0.0076444551,,,0.0008993477,0.0026709362,2.7086549303,5.8640006527,0.0000000000,0.0000000000,0.0052974298,0.0052974298,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0927232189,-0.0927232189,-0.6455333991,0.0000000000,0.0038222276,2,0.1176470588,1
0x0b3cf56e7df3bb3fb7201ffcd96d279b05ddd2e3,8,229046.8215654000,253991.1200000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,6
0x0b441f4c9798dc7dcf4a5f5ab4ea53f71ab39a7e,90,2106.4262769292,3354.4500000000,1,0.4444444444,0.1251486049,-0.1468491591,0.8522255469,-0.0259612640,0.2010699507,-1.1228552624,5.3211196614,-1.0000000000,-0.3650629847,0.2411091047,0.4100072913,-0.5620739193,1.0000000000,-1.6708921306,-1.3268189712,0.1598096225,0.1373239574,0.1288463746,-0.0118577113,-0.0407058872,90,1.0000000000,4
0x0b4ae6dd12818946b25b6cfdbc9aedd40410f684,117,9842.0761467797,1555.3800000000,1,0.1623931624,0.0378541926,-0.0241443203,1.5678301214,0.0007818575,0.0250300075,1.2308822133,6.5015701050,-0.0705721305,-0.0414661461,0.0443853558,0.0813733274,-0.0588303925,0.2251624441,-0.1429323493,-0.1582589306,0.0034592780,0.5037998037,-0.2254859620,-0.0014255615,0.0044441663,45,0.3846153846,21
0x0b52066326f7c83b8cc6c4f74cdc534ccf769b76,1,24016.9179410000,4163.5800000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,,,,0.0000000000,,0,0.0000000000,0
0x0b548b5ff9da8b577f7afc20447affabd1719d5f,60,48370.7563514426,20559.8600000000,1,0.5666666667,0.0458722648,-0.0450342797,1.0186077164,0.0064794288,0.0660600433,0.3279259091,1.9502410991,-0.1585387415,-0.1353354326,0.0826962840,0.1969369022,-0.1446431769,0.2567132975,-0.2635615493,-0.1916290814,-0.2839091451,0.2310355035,-0.1625651223,-0.0115113031,0.0257109010,60,1.0000000000,38
0x0b5fd644b2c21f50f83e1163dc5903079869ac17,1,39098.0294425000,49851.0600000000,0,1.0000000000,0.0000008797,,,0.0000008797,0.0000000000,,,0.0000008797,0.0000008797,0.0000008797,0.0000008797,0.0000008797,0.0000000000,,,,,,0.0000008797,,0,0.0000000000,0
0x0b62ce761ad37b23f27c7c56e6fc2cdeaa1fe46c,37,19985.0335530000,12000.3900000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x0b6b0a88e05f8f7053e2b3a5d56e4d8555774bee,81,17363.4661310122,12471.9600000000,1,0.5308641975,0.0327007887,-0.0171928856,1.9019953649,0.0092938798,0.0726508919,7.3552503423,58.9430113516,-0.0730617619,-0.0320796418,0.0511128814,0.0734697921,-0.0469721028,0.1439997644,-0.0962885812,-0.1037204964,-0.1177954965,0.0616151614,-0.2264707444,-0.0017375439,0.0206010891,81,1.0000000000,26
0x0b74df5bf962f95059a27bfbe24811ed7529b86d,62,2475.5118986349,1412.7000000000,1,0.5967741935,0.0126000351,-0.0165534242,0.7611739383,0.0008446080,0.0244284615,-1.5525306237,9.9261459532,-0.1233592617,-0.0298879810,0.0321018297,0.0577468780,-0.0646153192,0.1322969990,-0.1081378755,-0.1097482257,-0.0752759455,-0.1452887484,-0.2808085092,-0.0044215764,0.0064618713,62,1.0000000000,71
0x0b94d9966717e894d7a145f9642445ab151762c6,178,2571.1586633352,2063.0100000000,1,0.5337078652,0.0126203215,-0.0101391763,1.2447087538,0.0020077467,0.0161504765,0.3299140643,1.4668612815,-0.0413199252,-0.0237439322,0.0361739855,0.0388448958,-0.0345014760,0.1614924162,-0.0983163626,-0.1219177973,-0.0321819213,0.1065801645,-0.2135783955,-0.0008310714,0.0049110833,178,1.0000000000,1
0x0badff05dafcae21e12f7b99dbee104b47d9a8da,1,11837.7872230000,10000.0000000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,,,,0.0000000000,,0,0.0000000000,0
0x0becb107c5defbb260cf044e400d4af503eedd34,159,1421668.2450108500,1616684.7300000000,1,0.4716981132,0.0561926017,-0.0542225026,1.0363336066,-0.0021399062,0.0733213597,0.3724162477,1.1260524820,-0.1875394418,-0.1168710074,0.1291615995,0.1724089074,-0.1537294758,0.6863868717,-0.3936491886,-0.3903899769,0.0089924221,-0.0090003474,-0.0111979026,-0.0053062546,0.0010665225,159,1.0000000000,6
0x0c0153672cce9870b4658cf07e4c8e2a21918f81,178,17132.9019943073,19958.3300000000,1,0.5674157303,0.0389516377,-0.0414597387,0.9395051402,0.0041669411,0.0809546869,3.2845838182,29.9823972878,-0.2323768923,-0.0878107437,0.1035608232,0.1874702647,-0.1657846085,0.4751105437,-0.5413448690,-0.4902986125,-0.3304517853,0.5013540269,-0.0380248318,0.0021971196,0.0061815313,178,1.0000000000,1
0x0c83e114becfa7ec7dad02a155d9b626a0643ac3,16,3206.2907142941,2690.0600000000,0,0.2500000000,0.2093865501,-0.2256344825,0.9279900296,0.0382444824,0.1481395298,1.7667513746,4.3208596970,-0.2256344825,-0.2256344825,0.1822211626,0.1822211626,-0.2256344825,0.2256344825,-0.2256344825,-0.2256344825,0.1512037946,0.0654901282,-0.5863922050,-0.0188028735,0.2093865501,5,0.3125000000,32
0x0c8e57719f710f1e0fc94fb1f8e51466f9aafa9a,17,3732.1465175556,3057.3600000000,0,0.0588235294,0.0647995706,,,0.0038117394,0.0157162044,3.6380343755,11.1764705882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0666666667,-0.0666666667,-0.6846531969,0.0000000000,0.0323997853,1,0.0588235294,16
0x0cbc1bd308ce4417fe7e3d0286155b80bf1b9b75,44,2014.1119560000,1970.7100000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x0cc427746dfd9952aba45b3af44d597224654a5c,4,2160.9163182000,1989.4300000000,0,1.0000000000,0.0466104420,,,0.0466104420,0.0351329691,0.8413037219,-1.3761150044,0.0224136693,0.0224136693,0.0413437990,0.0413437990,0.0224136693,0.0000000000,,,-0.6730608658,-0.6730608658,-0.3273513981,0.0538464516,0.0249024135,4,1.0000000000,1
0x0cc6660bdd148cf36ebfe6d582da5b7301b12654,1,335.1437564098,10005.0300000000,0,1.0000000000,0.0188225489,,,0.0188225489,0.0000000000,,,0.0188225489,0.0188225489,0.0188225489,0.0188225489,0.0188225489,0.0000000000,,,,,,0.0188225489,,1,1.0000000000,0
0x0cd1298a2574a0d826984e6a5a84fa8f4999b10e,16,7779.9714609412,6005.6500000000,0,0.0625000000,1.0000000000,,,0.0625000000,0.2500000000,3.5000000000,10.1875000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,1.0000000000,1,0.0625000000,73
0x0cda69a73f9bbea90e136172eb241bd065977e00,123,358995.4446332097,256075.9900000000,1,0.5284552846,0.0164146562,-0.0151697467,1.0820652764,0.0015211979,0.0213721777,-0.3062171889,1.2215293944,-0.0577678237,-0.0296170932,0.0332223340,0.0509410135,-0.0512190670,0.1602736925,-0.1365749683,-0.1140829846,-0.0136154249,0.0141644795,-0.0742049121,0.0001064534,0.0029591350,123,1.0000000000,42
0x0d15525acdbc08c94c662267b8f1705c7ce162f6,97,18689.5597501667,5733.6300000000,1,0.3711340206,0.0419977656,-0.0194731934,2.1566963664,0.0107686899,0.1044846853,8.8543547142,80.7507967120,-0.0876141160,-0.0295327262,0.0386789270,0.1515299010,-0.0589365160,0.2282075792,-0.1482459198,-0.1859203048,0.0179700506,0.0534996286,-0.1494066211,-0.0021543883,0.0284197235,60,0.6185567010,6
0x0d1ac73a560025b8f40efa48686e514d091800ab,2,2707.0656610000,2629.8700000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x0d9e7d8f1b9e8e895ebf36da8cf41bf06ddfc623,16,7548.2456554118,5401.4400000000,0,0.4375000000,0.1552024436,-0.0381449935,4.0687500364,0.0464445102,0.2642786808,2.9988411384,8.4574120052,-0.2809770931,-0.2809770931,0.0381937514,0.0381937514,-0.2809770931,0.3035388875,-0.3126482321,-0.2517968150,0.1472677616,-0.0366047520,-0.9621716864,-0.0171258558,1.0000000000,16,1.0000000000,67
0x0da551d5369704e0cef6386127d889560800b5f6,73,29075.7198452432,25257.5100000000,1,0.5479452055,0.0808575022,-0.0682155379,1.1853238230,0.0134683197,0.0979385558,0.2311331508,1.0326828046,-0.2295515431,-0.1621427971,0.1636274923,0.2174540727,-0.2031596461,0.3764969347,-0.2768596870,-0.2310784169,-0.2984823592,0.0688972363,-0.0833579147,0.0129536382,0.0139972978,73,1.0000000000,6
0x0db56c99b8ad68f35f4b1772a4ffed3fb16204f6,154,28687.3996587935,21437.1200000000,1,0.4935064935,0.0444447015,-0.0311096094,1.4286486529,0.0061769337,0.0527689831,0.6721925716,1.3899752237,-0.1107522774,-0.0604215306,0.1009541372,0.1501581339,-0.0981783037,0.4077852568,-0.2311580583,-0.2982928828,-0.0331885315,0.0885027061,-0.1474454266,0.0013938093,0.0110859297,154,1.0000000000,18
0x0ddde365cdff6b4827d2f7d0c66f8c99b18f6e54,135,345269.4632711765,218856.1600000000,1,0.4592592593,0.0631915480,-0.0362473236,1.7433438336,0.0094208989,0.0750335840,0.8979766636,2.4328664113,-0.1559851675,-0.1134307754,0.1528200803,0.2136055329,-0.1418408255,0.2856194286,-0.2244255305,-0.2835314151,-0.1463087013,0.2404641972,-0.1630960671,0.0012287265,0.0177353426,135,1.0000000000,1
0x0deb827a58f6eb88e15c91d941c33515298d0bc5,69,222836.7869675143,139497.7100000000,1,0.2173913043,0.0975169335,-0.2131191196,0.4575700842,0.0026672360,0.1265384580,-3.1548824952,23.5716753794,-0.7997101709,-0.0400031370,0.0871508701,0.3171031219,-0.4079033767,0.8587783699,-1.0946237933,-0.8457873675,-0.0982210703,0.5770066075,0.1890458025,0.0150701961,-0.0191619737,21,0.3043478261,1
0x0deba253b91ea2c76647eac97a26a23eeae6c04e,152,19776.5110152026,21539.9700000000,1,0.1842105263,0.1180250367,-0.0644603480,1.8309711391,0.0064745296,0.1191706752,4.6692882706,37.8925553333,-0.3267466230,-0.0881972485,0.0861479720,0.3137621726,-0.1947612966,0.7014143173,-0.7121181569,-0.7138650591,-0.1581748121,0.2281991713,-0.1221206492,-0.0140011934,0.0274962719,64,0.4210526316,6
0x0df5b6b860a0db2bd64233aa44712dd04336c46e,2,1508.4349880000,1100.0000000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x0dfc5e0e9ae0bc59337d8f4f11459fdc7a146388,154,56588.1849238323,50000.0000000000,1,0.5519480519,0.0588312945,-0.0472924383,1.2439894542,0.0112823493,0.1063447115,5.1344078398,47.0347064939,-0.1774197528,-0.1087715712,0.1118027625,0.2292465752,-0.1682399499,0.3604858395,-0.2857117181,-0.3026724579,-0.0489666530,0.0634347460,-0.1059208767,-0.0017678823,0.0246760080,152,0.9870129870,6
0x0e1a27b09821969de9b3b219f98714bdd695e4d5,172,416237.7910675780,578578.2500000000,1,0.5290697674,0.0572725201,-0.0496828381,1.1527626516,0.0069040084,0.0756662560,-0.0289083292,1.7691361958,-0.2426267938,-0.1083899749,0.1238188160,0.2055056046,-0.1706535416,0.5343098929,-0.6493151185,-0.5968751873,0.0513358593,0.1493351300,-0.0914821416,-0.0017789300,0.0157912513,172,1.0000000000,6
0x0e21ecedde58a8e077ef669a163044e70a62a3fb,165,219775.4137777530,51731.9000000000,1,0.5090909091,0.0554559082,-0.0422344670,1.3130486105,0.0074988149,0.1065232551,4.3751849936,36.9765500762,-0.2790782346,-0.0806159976,0.1046858684,0.2239788420,-0.1792953049,0.5846012648,-0.3920690260,-0.3555476241,-0.0346392756,0.0400555864,-0.1201265056,-0.0015136803,0.0166212186,165,1.0000000000,14
0x0e2c1f5217a723c70d78e0555a438a6fc376e8fb,16,14052.4341768824,12996.8300000000,0,0.6875000000,0.1631877487,-0.0491521472,3.3200533042,0.0968315312,0.2668982407,2.6295330327,5.9244618677,-0.0981021138,-0.0981021138,0.4195062959,0.4195062959,-0.0981021138,0.1449509211,-0.1285445908,-0.1048351831,0.1233644522,-0.0023654949,-0.9023848355,0.0366203000,1.0000000000,16,1.0000000000,25
0x0eecd62efb05009e2b72964b4bcdbcf653afd4c5,154,21185.1934358774,18700.0000000000,1,0.5974025974,0.2621018806,-0.2213954903,1.1838627799,0.0674470949,0.3329241243,0.1814528597,1.3711345863,-0.9742907822,-0.4553807755,0.7081199852,0.9705261356,-0.6677945622,1.0000000000,-1.5740971357,-2.2590402298,0.0323597198,-0.0288399997,-0.0526040268,0.0694514940,0.0653899486,154,1.0000000000,7
0x0f6c18a937d9a7069356b3d03e3342a3c37d1847,1,1849.1874150000,1848.4200000000,0,1.0000000000,0.0000005408,,,0.0000005408,0.0000000000,,,0.0000005408,0.0000005408,0.0000005408,0.0000005408,0.0000005408,0.0000000000,,,,,,0.0000005408,,0,0.0000000000,0
0x0f757d0cebdd9ee43dec60182d15eae91e178178,144,23405.4255296828,1731.2400000000,1,0.4027777778,0.1297214047,-0.1045748281,1.2404649096,0.0239265498,0.1515526983,1.8571422395,6.6466812221,-0.2550887189,-0.1796772917,0.2988049005,0.5432704978,-0.2512895650,0.4774854461,-0.4401707378,-0.4284792039,0.0057603876,0.1780561873,-0.1312354134,0.0228255535,0.0250585602,97,0.6736111111,19
0x0f7707db61e6add7c377757c0aa8068a58e389cc,1,99992.0844775000,89353.2000000000,0,1.0000000000,0.1209198119,,,0.1209198119,0.0000000000,,,0.1209198119,0.1209198119,0.1209198119,0.1209198119,0.1209198119,0.0000000000,,,,,,0.1209198119,,1,1.0000000000,0
0x0f7a453567401070ddb6b4ec82f97bd78b857c04,178,140978.1817205140,290822.0800000000,1,0.4831460674,0.1594893461,-0.1195115434,1.3345099692,0.0152866392,0.2040762701,0.7155731703,2.7046703185,-0.4419870833,-0.2798317468,0.3773180594,0.6719476786,-0.4068931694,0.8982016968,-1.1320258445,-1.4645067257,-0.0604866513,0.1163961952,-0.2012509568,-0.0116055638,0.0427900286,178,1.0000000000,1
0x0f84b48b64f433bbbba6170d7a87121056b3e86b,172,7954.5843191156,4120.2600000000,1,0.5058139535,0.0370004835,-0.0303377145,1.2196200052,0.0037228857,0.0499218360,0.9651641293,2.9196480717,-0.1168778917,-0.0705176908,0.0927156642,0.1555535469,-0.0924128408,0.3764000617,-0.2237622375,-0.3559350905,0.0072451887,0.2784382723,-0.1946470922,-0.0043521357,0.0119879075,172,1.0000000000,7
0x0f8534769c4d77f5517b94082ab46283e3c097a3,159,3294.7413126313,1465.7200000000,1,0.5283018868,0.0372386092,-0.0355039566,1.0488580104,0.0029260782,0.0533174791,0.6797974760,3.9629993036,-0.1605291897,-0.0768230815,0.0846963068,0.1558896648,-0.1180217562,0.5160799350,-0.2622609841,-0.3496688975,-0.0366038530,0.2281635573,-0.1965785674,-0.0062931009,0.0122619557,159,1.0000000000,11
0x0fa78426f6851e15368cc43e2ab58da08861f242,17,798.4609874737,1493.0800000000,0,0.1764705882,0.1211102543,-0.2164414598,0.5595520119,-0.0040913033,0.1225147099,-0.6989405690,4.8105433112,-0.3742026184,-0.3742026184,0.0516635472,0.0516635472,-0.3742026184,0.4109245972,-0.3766039828,-0.3766039828,-0.0924720057,0.2168816802,0.1069905810,0.0000000000,-0.0139104313,5,0.2941176471,1
0x0fd3c3f312c6cf9f5c4da31b428b5a0a1611fda6,30,8907.9968966970,9998.3400000000,1,0.6333333333,0.0761928150,-0.0390937553,1.9489766177,0.0339210726,0.1036701616,1.2487112402,1.5315134070,-0.1314259042,-0.1307163647,0.2608614227,0.2663459581,-0.1314259042,0.2957363485,-0.2406934846,0.0438345667,0.2318256829,0.3164992644,-0.1548086094,0.0228818551,0.0465373211,30,1.0000000000,1
0x0fd468a73084daa6ea77a9261e40fdec3e67e0c7,178,2003855.3727057041,1940000.0000000000,1,0.5280898876,0.0303523585,-0.0225469832,1.3461826895,0.0053886242,0.0392952033,1.2093401435,3.1363165304,-0.0730954382,-0.0510640710,0.0748293775,0.1509870419,-0.0642246678,0.2253650393,-0.2004923088,-0.2422420980,-0.1036032594,0.2562173996,0.0345150071,0.0050170402,0.0057686533,178,1.0000000000,1
0x0fd7b11cd60ab7c0b8485a689e313f50b6c1b74b,89,9322.5963148778,15000.0000000000,1,0.5056179775,0.0911601179,-0.0781371744,1.1666677045,0.0144861464,0.1421109451,2.5717080429,14.8747169799,-0.3794691293,-0.1718806552,0.1279077222,0.5167400840,-0.2685069960,0.5459320126,-0.4816862712,-0.6454879886,-0.0835086243,0.1604448693,0.0522587739,0.0134345521,0.0156111077,81,0.9101123596,6
